label,hand_label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
F,0,0.0,0.0,0.0,-0.05457663536071777,-0.04119119048118591,-0.016926766962910733,-0.0971727967262268,-0.11698561906814575,-0.027668993578458867,-0.11567431688308716,-0.18752622604370117,-0.04002717289438351,-0.09859949350357056,-0.24495574831962585,-0.04984643089881047,-0.07573205232620239,-0.2086111307144165,0.00031653249573082576,-0.09475815296173096,-0.2894159257411957,-0.03104987706353768,-0.09776848554611206,-0.28860434889793396,-0.05619984644761189,-0.09416377544403076,-0.2659730017185211,-0.06788883882870778,-0.03879803419113159,-0.22707980871200562,-0.00464115397369369,-0.047176480293273926,-0.3305271118879318,-0.022010309280062756,-0.05329698324203491,-0.39194734394550323,-0.0381334103952895,-0.057379186153411865,-0.4424256831407547,-0.048875493587161145,0.0006275773048400879,-0.22164586186408997,-0.01558166428765162,0.0013824701309204102,-0.31568676233291626,-0.03378880176057919,0.0009898543357849121,-0.373695507645607,-0.04585907760372265,-0.0012494921684265137,-0.42429623007774353,-0.052521669895554624,0.04029113054275513,-0.20018810033798218,-0.0285138354014407,0.053199052810668945,-0.27761268615722656,-0.039811921895648084,0.06157243251800537,-0.32634156942367554,-0.04209024238696202,0.06743919849395752,-0.3722873628139496,-0.042906039984131894
F,0,0.0,0.0,0.0,-0.05632656812667847,-0.04227536916732788,-0.017425226902176405,-0.1001133918762207,-0.12049806118011475,-0.028904967864562536,-0.121040940284729,-0.19323113560676575,-0.042456637059856916,-0.10151499509811401,-0.2509787678718567,-0.053513909613300825,-0.07695084810256958,-0.21201092004776,0.0006285699968628933,-0.09620416164398193,-0.2975333034992218,-0.03284391287486699,-0.10073620080947876,-0.2965080887079239,-0.05923252451937344,-0.09773105382919312,-0.2709848880767822,-0.07114606249849942,-0.03999680280685425,-0.23212489485740662,-0.004640909766365553,-0.04845315217971802,-0.3393060564994812,-0.02272909778874066,-0.055784761905670166,-0.4026373028755188,-0.03869054365675595,-0.060854196548461914,-0.45372724533081055,-0.04888737845938351,0.0001131892204284668,-0.22751760482788086,-0.016175723557878996,0.0008704066276550293,-0.3244638442993164,-0.03464061293523457,-0.00043463706970214844,-0.3831908404827118,-0.04541116479556706,-0.0035094618797302246,-0.4339538514614105,-0.05084292489807751,0.040161073207855225,-0.2060178518295288,-0.02992403033893254,0.05297356843948364,-0.28435564041137695,-0.04141582820336964,0.0608898401260376,-0.3339790999889374,-0.04259582508127835,0.0668444037437439,-0.3804597407579422,-0.04218868065397885
F,0,0.0,0.0,0.0,-0.05605262517929077,-0.040817856788635254,-0.01755537524215356,-0.10031235218048096,-0.12154209613800049,-0.029166261324206744,-0.12221601605415344,-0.19535699486732483,-0.04307964689425603,-0.10208994150161743,-0.2524416446685791,-0.05463294930152074,-0.07694709300994873,-0.21526357531547546,0.0011654100301541348,-0.09523361921310425,-0.30153998732566833,-0.03263275570563451,-0.10030120611190796,-0.30040445923805237,-0.059495838949004565,-0.09821456670761108,-0.27533650398254395,-0.07183051727108136,-0.04017233848571777,-0.23543009161949158,-0.004438253243932877,-0.04849827289581299,-0.3431483805179596,-0.02195993124834672,-0.055894672870635986,-0.407328262925148,-0.03785545251659528,-0.06102949380874634,-0.4599021375179291,-0.04824602476648465,3.981590270996094e-05,-0.2300466001033783,-0.01646630897514001,0.0008938312530517578,-0.32850298285484314,-0.034526380368987475,-0.0006188154220581055,-0.3881120979785919,-0.04529455176881925,-0.004198849201202393,-0.44057995080947876,-0.051074149677077685,0.04009968042373657,-0.20750805735588074,-0.03081172577432767,0.05314040184020996,-0.2861389219760895,-0.04254497460416928,0.06115955114364624,-0.33653609454631805,-0.04406075424842015,0.06715327501296997,-0.3846047967672348,-0.04408980778745786
F,0,0.0,0.0,0.0,-0.05533117055892944,-0.036143958568573,-0.01760435402330529,-0.10161465406417847,-0.11517620086669922,-0.02902752272721898,-0.12484169006347656,-0.18562531471252441,-0.04264712259110581,-0.10439413785934448,-0.2391490340232849,-0.05359706208047044,-0.08335644006729126,-0.2126578688621521,-0.0006584557232685029,-0.10292017459869385,-0.3018872141838074,-0.034904423355428094,-0.10404455661773682,-0.2946140766143799,-0.06179424673256051,-0.09844216704368591,-0.26390981674194336,-0.07398916706380021,-0.046424031257629395,-0.23361581563949585,-0.006392600666103476,-0.05703836679458618,-0.3410468101501465,-0.02304219938751828,-0.06479588150978088,-0.40400154888629913,-0.03863282427128922,-0.07024607062339783,-0.4542296826839447,-0.049221161007253045,-0.006075739860534668,-0.22946125268936157,-0.01855454333063733,-0.006497383117675781,-0.32756584882736206,-0.03509632423457276,-0.008249282836914062,-0.3855767548084259,-0.04567972496089112,-0.012504875659942627,-0.4370124638080597,-0.05205266848143708,0.03406161069869995,-0.20707353949546814,-0.033136944472161645,0.04538321495056152,-0.2844214141368866,-0.04339779093798768,0.05256003141403198,-0.3340420722961426,-0.04428267776903283,0.05766266584396362,-0.38171300292015076,-0.0443844825023092
F,0,0.0,0.0,0.0,-0.054471373558044434,-0.0341373085975647,-0.01626579922650251,-0.101215660572052,-0.10841876268386841,-0.027460400881508917,-0.12591755390167236,-0.1743432879447937,-0.04090016794417295,-0.10592785477638245,-0.22519004344940186,-0.05195368540499601,-0.08314105868339539,-0.20845991373062134,5.135263144495639e-05,-0.10096904635429382,-0.2933514714241028,-0.03194737893555555,-0.10646975040435791,-0.2869187295436859,-0.057641857238749594,-0.10606557130813599,-0.2582247853279114,-0.06971651029799375,-0.046399593353271484,-0.22820347547531128,-0.006135484604428143,-0.05611449480056763,-0.33090826869010925,-0.020946533354262442,-0.06455320119857788,-0.390184223651886,-0.03527442079995069,-0.07152426242828369,-0.4369496554136276,-0.04535766405079755,-0.00657123327255249,-0.22343474626541138,-0.018481110157708258,-0.008114874362945557,-0.3170316219329834,-0.03382801351163778,-0.010415732860565186,-0.3734865188598633,-0.04378768888328466,-0.015286028385162354,-0.42383669316768646,-0.05013576236579809,0.03275507688522339,-0.2009136974811554,-0.033070267113188834,0.04345065355300903,-0.275188148021698,-0.04330945101592931,0.05109572410583496,-0.3231997489929199,-0.044317272426823706,0.056503355503082275,-0.36929237842559814,-0.044649262847642035
G,0,0.0,0.0,0.0,-0.053220391273498535,-0.04015463590621948,-0.015246901431936521,-0.09357333183288574,-0.09435191750526428,-0.03161414130951812,-0.13309603929519653,-0.12294331192970276,-0.04856132879282882,-0.17095202207565308,-0.13680732250213623,-0.06365317269589355,-0.04700225591659546,-0.22316473722457886,-0.01104595582361867,-0.09686791896820068,-0.23915165662765503,-0.04183106287743499,-0.13461452722549438,-0.24367398023605347,-0.06106374948646476,-0.16517674922943115,-0.24092188477516174,-0.07249035849596908,-0.013835608959197998,-0.22193020582199097,-0.018711827466148634,-0.08934438228607178,-0.20350190997123718,-0.047492058718461294,-0.08914047479629517,-0.13351118564605713,-0.05024439632322242,-0.06981074810028076,-0.11929875612258911,-0.046573428207892675,0.01289135217666626,-0.19494938850402832,-0.03119965433504035,-0.06191986799240112,-0.15107941627502441,-0.057133359605330725,-0.05605679750442505,-0.09711015224456787,-0.04725076421524932,-0.035451292991638184,-0.09864512085914612,-0.03658751189138343,0.02983534336090088,-0.15294381976127625,-0.04634878947760512,-0.03187239170074463,-0.10799980163574219,-0.06284932210471084,-0.0318605899810791,-0.07056698203086853,-0.0572332048359101,-0.015643537044525146,-0.07309818267822266,-0.05017223745014121
G,0,0.0,0.0,0.0,-0.05306291580200195,-0.03951603174209595,-0.014575271813754398,-0.09338963031768799,-0.09310626983642578,-0.030745930916253883,-0.1319894790649414,-0.12194234132766724,-0.04762724781650718,-0.16957396268844604,-0.13571211695671082,-0.06271602580565627,-0.04679548740386963,-0.22273284196853638,-0.0106962629990619,-0.09625285863876343,-0.23914721608161926,-0.04137813294548209,-0.13408666849136353,-0.2436245083808899,-0.06042927870768722,-0.16478627920150757,-0.24031949043273926,-0.07164552429932769,-0.013335049152374268,-0.22188571095466614,-0.01858332934099849,-0.0886421799659729,-0.20396554470062256,-0.04697452852744277,-0.08923786878585815,-0.13397985696792603,-0.049489773756448585,-0.07048487663269043,-0.11992001533508301,-0.045733518845025856,0.01376640796661377,-0.1955372393131256,-0.031233340448324043,-0.06101405620574951,-0.15191435813903809,-0.05713581288475211,-0.05561405420303345,-0.09750878810882568,-0.04711473727840598,-0.03538870811462402,-0.09883257746696472,-0.03635851288456138,0.031060338020324707,-0.15397962927818298,-0.046451140141670066,-0.030842065811157227,-0.10919231176376343,-0.06296551594752486,-0.030844926834106445,-0.07099878787994385,-0.0571014433564585,-0.014543294906616211,-0.07319539785385132,-0.049809846973602134
G,0,0.0,0.0,0.0,-0.051644980907440186,-0.03892850875854492,-0.014574443166338824,-0.0915294885635376,-0.09332427382469177,-0.03047305363156738,-0.12988495826721191,-0.12284573912620544,-0.04709518159666004,-0.16764968633651733,-0.1371099352836609,-0.06197136471905651,-0.04448026418685913,-0.22206765413284302,-0.009964565922700785,-0.0935744047164917,-0.23811393976211548,-0.04039665142931881,-0.1313294768333435,-0.24272003769874573,-0.05924391950406971,-0.16180133819580078,-0.24013319611549377,-0.07039281557240429,-0.011186301708221436,-0.2211209535598755,-0.01780806685724201,-0.08573561906814575,-0.20426130294799805,-0.04633008892574253,-0.0867118239402771,-0.13393419981002808,-0.04880940372981968,-0.06811553239822388,-0.11959302425384521,-0.044872937900208854,0.01586604118347168,-0.19481277465820312,-0.030441852462672614,-0.05851423740386963,-0.15218400955200195,-0.05653641949334087,-0.053402841091156006,-0.0974455177783966,-0.046466214758538626,-0.033220767974853516,-0.09851977229118347,-0.035535114062213324,0.03320068120956421,-0.15351036190986633,-0.045643719089412116,-0.028656482696533203,-0.10966897010803223,-0.06238696555533352,-0.02867567539215088,-0.07150536775588989,-0.05666048283615055,-0.012243986129760742,-0.0736541748046875,-0.049412088644885444
G,0,0.0,0.0,0.0,-0.05226618051528931,-0.04118955135345459,-0.015442871185740614,-0.09017670154571533,-0.09278902411460876,-0.03174130960812249,-0.1282249093055725,-0.12078529596328735,-0.048822138155600214,-0.16483134031295776,-0.13788917660713196,-0.063999581779143,-0.04665011167526245,-0.21794289350509644,-0.010423903981944704,-0.09191298484802246,-0.2357732057571411,-0.04155571355929055,-0.12919491529464722,-0.2407805323600769,-0.060402705962559367,-0.15911173820495605,-0.23612764477729797,-0.07085267051567712,-0.014127194881439209,-0.21719053387641907,-0.017620162735482836,-0.08291929960250854,-0.20206668972969055,-0.046651780302426005,-0.08651775121688843,-0.1325756013393402,-0.049203701014420176,-0.07038205862045288,-0.11601009964942932,-0.04475492208709397,0.012751996517181396,-0.1914769411087036,-0.02975682511439004,-0.057008326053619385,-0.14881911873817444,-0.05607802390565553,-0.05484974384307861,-0.09536266326904297,-0.04657866402973809,-0.03702092170715332,-0.0946681797504425,-0.03547688170780816,0.02985900640487671,-0.1506432294845581,-0.04449783980359712,-0.0284956693649292,-0.10634487867355347,-0.060704201156994486,-0.030999302864074707,-0.0698099434375763,-0.05515154793371835,-0.016742706298828125,-0.0710814893245697,-0.04778057306518235
G,0,0.0,0.0,0.0,-0.049633800983428955,-0.043889522552490234,-0.010537100563112745,-0.08509886264801025,-0.096305251121521,-0.025055525431696424,-0.12018060684204102,-0.12217387557029724,-0.040992067734066495,-0.1546952724456787,-0.13905856013298035,-0.05585867313510562,-0.0390048623085022,-0.21449428796768188,-0.009515890458885679,-0.08467400074005127,-0.23295176029205322,-0.038155799338881025,-0.12155789136886597,-0.2356153428554535,-0.055409224311176786,-0.1513424515724182,-0.22922343015670776,-0.06504411769873286,-0.007205545902252197,-0.2113063633441925,-0.018614975342813977,-0.07756364345550537,-0.19852513074874878,-0.04428766442305232,-0.08384811878204346,-0.1308974027633667,-0.04607639981276179,-0.06892359256744385,-0.11212822794914246,-0.04265912024146701,0.018611013889312744,-0.18405768275260925,-0.03185308499104167,-0.053048014640808105,-0.14673250913619995,-0.055164211968246946,-0.05266541242599487,-0.09477946162223816,-0.04532028881675387,-0.03410547971725464,-0.09172278642654419,-0.03547009972697879,0.03462272882461548,-0.14242184162139893,-0.04710184929734851,-0.02687668800354004,-0.1069328784942627,-0.062169229219023237,-0.029814839363098145,-0.07015097141265869,-0.05582393107778216,-0.014003634452819824,-0.06858116388320923,-0.04877600593334819
G,0,0.0,0.0,0.0,-0.04981112480163574,-0.04580092430114746,-0.009665651479764392,-0.08371973037719727,-0.09604758024215698,-0.02397176460365813,-0.11928653717041016,-0.12018883228302002,-0.03962278389374774,-0.15492266416549683,-0.13485652208328247,-0.05445154034535449,-0.03899204730987549,-0.21111425757408142,-0.01016940479169648,-0.08579975366592407,-0.22557738423347473,-0.036710322136087825,-0.12223809957504272,-0.2261279821395874,-0.052576992893619945,-0.15025073289871216,-0.21828484535217285,-0.06134637468497317,-0.009652972221374512,-0.20429959893226624,-0.01894607790748637,-0.07874113321304321,-0.18838626146316528,-0.0426065663341717,-0.08548831939697266,-0.12540984153747559,-0.04444826790134471,-0.07167947292327881,-0.10754233598709106,-0.04163299524228137,0.013291776180267334,-0.17499828338623047,-0.031339783454342296,-0.05750197172164917,-0.13655251264572144,-0.05260388203899424,-0.057121098041534424,-0.08800625801086426,-0.044035051250858714,-0.03980940580368042,-0.0843401551246643,-0.03548287623564761,0.026591718196868896,-0.132585346698761,-0.04555839323441546,-0.03342270851135254,-0.09664219617843628,-0.059355482691927364,-0.03547734022140503,-0.06182980537414551,-0.05354660772721331,-0.020541906356811523,-0.05919754505157471,-0.04698613681833308
G,0,0.0,0.0,0.0,-0.05307239294052124,-0.046050965785980225,-0.00850751861329968,-0.08734768629074097,-0.09399479627609253,-0.02246840256597693,-0.12408971786499023,-0.11536639928817749,-0.037765910433193994,-0.16039413213729858,-0.1281697154045105,-0.052449708388706995,-0.04439002275466919,-0.20715051889419556,-0.01069374247785504,-0.09401333332061768,-0.21784985065460205,-0.035985083834788156,-0.13034933805465698,-0.2159726619720459,-0.05170114483084376,-0.15736669301986694,-0.2077004313468933,-0.06079061474051173,-0.016381382942199707,-0.1992219090461731,-0.019695840360185457,-0.08766263723373413,-0.17870384454727173,-0.04240422840561564,-0.09208637475967407,-0.11860185861587524,-0.044772987769505335,-0.07703351974487305,-0.1011953353881836,-0.043001005010268045,0.0052607059478759766,-0.16877353191375732,-0.031888709919115854,-0.06654590368270874,-0.1281641721725464,-0.05167041491117175,-0.06450551748275757,-0.08268052339553833,-0.04373799036588366,-0.04667419195175171,-0.07982790470123291,-0.03627092163409884,0.017557919025421143,-0.1256324052810669,-0.04575631912197764,-0.04271572828292847,-0.08937627077102661,-0.0583596877321213,-0.04449462890625,-0.056279897689819336,-0.05263008694495852,-0.030065178871154785,-0.053542494773864746,-0.04656338463868792
G,0,0.0,0.0,0.0,-0.05306297540664673,-0.044561922550201416,-0.007201581805560409,-0.0877189040184021,-0.09526050090789795,-0.02110793868413907,-0.12304842472076416,-0.1177222728729248,-0.03678347224703771,-0.15946608781814575,-0.1289832592010498,-0.05181204209438306,-0.042266905307769775,-0.20258259773254395,-0.010571154377970515,-0.09155762195587158,-0.21419739723205566,-0.03571591580620748,-0.12755966186523438,-0.21245884895324707,-0.050625015593681155,-0.15496379137039185,-0.20385468006134033,-0.05921434292903882,-0.015726327896118164,-0.1942635178565979,-0.021023044906172572,-0.08815991878509521,-0.1741408109664917,-0.04331373477688771,-0.08972185850143433,-0.11607521772384644,-0.043749552763614474,-0.07354193925857544,-0.1012502908706665,-0.040781643785152255,0.005095124244689941,-0.16332119703292847,-0.03476146290412885,-0.06738150119781494,-0.1229238510131836,-0.05338495279065114,-0.06395244598388672,-0.0785401463508606,-0.04320409203282338,-0.04574853181838989,-0.07826101779937744,-0.03484581837764722,0.017258286476135254,-0.11974412202835083,-0.05028117874971372,-0.04256296157836914,-0.0821237564086914,-0.061527323521289645,-0.043213725090026855,-0.050442516803741455,-0.05460387150159818,-0.027811646461486816,-0.05103498697280884,-0.04833277741781217
G,0,0.0,0.0,0.0,-0.0531238317489624,-0.03949904441833496,-0.009774766738388507,-0.08942854404449463,-0.08473926782608032,-0.0233602550503349,-0.12414407730102539,-0.10489457845687866,-0.03766587271061894,-0.15927201509475708,-0.11394292116165161,-0.05084251134363171,-0.04449474811553955,-0.19689667224884033,-0.013540805193457572,-0.09282124042510986,-0.20726317167282104,-0.038896064150009124,-0.12866860628128052,-0.20438313484191895,-0.05433295561638829,-0.15507644414901733,-0.19683080911636353,-0.06361651687589642,-0.017126858234405518,-0.1879870891571045,-0.022210893097195594,-0.08845359086990356,-0.1656205654144287,-0.04617444320288655,-0.0886353850364685,-0.10966652631759644,-0.048398270147714584,-0.07158803939819336,-0.09635752439498901,-0.04637649177280423,0.0030175447463989258,-0.1562085747718811,-0.03413923724261281,-0.06722027063369751,-0.1104586124420166,-0.054832591551218,-0.06174898147583008,-0.06956177949905396,-0.046699694233808486,-0.04341083765029907,-0.07181918621063232,-0.038974608170661895,0.013699769973754883,-0.11244601011276245,-0.04787404729691502,-0.044027626514434814,-0.0720827579498291,-0.0616130669292545,-0.043919265270233154,-0.04302668571472168,-0.05675876407590863,-0.02960103750228882,-0.045397400856018066,-0.051224778282318084
G,0,0.0,0.0,0.0,-0.051838576793670654,-0.03672516345977783,-0.00988778753824704,-0.08865904808044434,-0.08015745878219604,-0.023989683973269393,-0.12389504909515381,-0.09971016645431519,-0.03895602843411439,-0.15949302911758423,-0.11039268970489502,-0.053095021309928825,-0.04614460468292236,-0.19334524869918823,-0.012387267338709762,-0.09366631507873535,-0.20302706956863403,-0.039258566709833076,-0.1302565336227417,-0.19943386316299438,-0.05773099980004304,-0.15825039148330688,-0.19097286462783813,-0.06927148720868104,-0.018279075622558594,-0.18675535917282104,-0.02115473060555928,-0.0889739990234375,-0.16237914562225342,-0.0454763481641578,-0.08890777826309204,-0.107338547706604,-0.04939945882804864,-0.07193291187286377,-0.09375137090682983,-0.048870929541664054,0.0026877522468566895,-0.1562114953994751,-0.033426129283981254,-0.06648862361907959,-0.11189520359039307,-0.0543436305845546,-0.060367047786712646,-0.07055985927581787,-0.046980240407066276,-0.04174840450286865,-0.0717654824256897,-0.03995488307126038,0.014681756496429443,-0.11342298984527588,-0.04756588584430688,-0.04237455129623413,-0.07262194156646729,-0.06209815016634934,-0.04110950231552124,-0.042657673358917236,-0.057718751045541694,-0.025951385498046875,-0.044485390186309814,-0.05243348798401826
G,0,0.0,0.0,0.0,-0.05204594135284424,-0.03608781099319458,-0.010430158655907462,-0.08969873189926147,-0.08105605840682983,-0.024823836590911696,-0.12566453218460083,-0.10125619173049927,-0.04022440833952601,-0.16276240348815918,-0.11191505193710327,-0.054664918761517356,-0.04809540510177612,-0.19664233922958374,-0.010685552451576541,-0.09586203098297119,-0.20783743262290955,-0.039187008123661826,-0.13344460725784302,-0.20523911714553833,-0.05832055358197863,-0.16246086359024048,-0.1964321732521057,-0.06988874969985659,-0.019850492477416992,-0.1916348934173584,-0.01973960323240931,-0.09103822708129883,-0.17028772830963135,-0.04578451214339907,-0.09211724996566772,-0.1116594672203064,-0.04969328789022143,-0.07572847604751587,-0.09686821699142456,-0.04832502229120905,0.0012656450271606445,-0.16297107934951782,-0.03271155206468279,-0.06921660900115967,-0.1180351972579956,-0.055722502600218604,-0.06276631355285645,-0.07352596521377563,-0.048002665471102546,-0.04370158910751343,-0.07454359531402588,-0.03994290677812273,0.013222575187683105,-0.12121957540512085,-0.04760188383963282,-0.045068562030792236,-0.07774710655212402,-0.06331407425906832,-0.0424959659576416,-0.045470237731933594,-0.05857225654628451,-0.026193678379058838,-0.0474514365196228,-0.05261880679037745
G,0,0.0,0.0,0.0,-0.055200278759002686,-0.038654446601867676,-0.008893423114727739,-0.09438961744308472,-0.08594679832458496,-0.02264477252663255,-0.1317959427833557,-0.1064678430557251,-0.03783444069028974,-0.1694304347038269,-0.11695235967636108,-0.05205771453381658,-0.05171000957489014,-0.20287197828292847,-0.008450001810501817,-0.10219782590866089,-0.21590256690979004,-0.036848952394734624,-0.14055705070495605,-0.21442872285842896,-0.056051363569508794,-0.1709257960319519,-0.20596051216125488,-0.06777729592920423,-0.022844672203063965,-0.20008540153503418,-0.01839275225700021,-0.09796100854873657,-0.1791611909866333,-0.044207052659999135,-0.09773486852645874,-0.11741620302200317,-0.047637717199336294,-0.08032143115997314,-0.101479172706604,-0.04603100694419027,-0.0005779862403869629,-0.1730717420578003,-0.03227111078501821,-0.07366210222244263,-0.12822914123535156,-0.05457398421765447,-0.06612968444824219,-0.08198457956314087,-0.04585486776829839,-0.04613548517227173,-0.08270764350891113,-0.0374053468525517,0.012459814548492432,-0.13181394338607788,-0.0480954659700501,-0.04724925756454468,-0.08859068155288696,-0.06272052727342725,-0.0443461537361145,-0.05550044775009155,-0.057136332017194036,-0.02774524688720703,-0.057181358337402344,-0.050917894911776784
G,0,0.0,0.0,0.0,-0.05863910913467407,-0.04253622889518738,-0.009788520480725538,-0.10012197494506836,-0.09377327561378479,-0.024224437619778882,-0.13884782791137695,-0.11778345704078674,-0.04054456933889128,-0.177689790725708,-0.129155695438385,-0.055511209960315,-0.055784642696380615,-0.21583518385887146,-0.005744253597441684,-0.10745936632156372,-0.23197191953659058,-0.03666769697818495,-0.1475597620010376,-0.23139309883117676,-0.05712013303789831,-0.17940187454223633,-0.22372767329216003,-0.0693916080847714,-0.02464073896408081,-0.21587318181991577,-0.016285372744533788,-0.10276931524276733,-0.1982908546924591,-0.04501718267354704,-0.10326546430587769,-0.13050240278244019,-0.04856759294423796,-0.08442407846450806,-0.11402967572212219,-0.046028852309319745,-5.424022674560547e-05,-0.19097870588302612,-0.031488828207585584,-0.07599502801895142,-0.14576297998428345,-0.05655481278452612,-0.06876540184020996,-0.09380492568016052,-0.04665414228591658,-0.04703861474990845,-0.09442394971847534,-0.03643222882899977,0.014845013618469238,-0.15058991312980652,-0.04892646878514029,-0.046894609928131104,-0.10586279630661011,-0.06466941520127989,-0.04433166980743408,-0.06918296217918396,-0.05847713708433844,-0.02665424346923828,-0.07146376371383667,-0.05143442362103201
G,0,0.0,0.0,0.0,-0.06309634447097778,-0.041600048542022705,-0.013365484758423918,-0.10775482654571533,-0.09430080652236938,-0.030249617046820276,-0.14945757389068604,-0.12210339307785034,-0.048267467863070124,-0.19077152013778687,-0.13799375295639038,-0.06431810835670149,-0.06581228971481323,-0.226445734500885,-0.009687008320497625,-0.12047600746154785,-0.2445758432149887,-0.03915437216232931,-0.1615578532218933,-0.24613414704799652,-0.056100848115193,-0.1951448917388916,-0.23974038660526276,-0.06613351682494795,-0.03178811073303223,-0.22921159863471985,-0.018184249273645037,-0.1150241494178772,-0.21110400557518005,-0.04559109265278494,-0.111075758934021,-0.13949784636497498,-0.04609280729960119,-0.09007269144058228,-0.12658336758613586,-0.041359565205084436,-0.0034809112548828125,-0.20572254061698914,-0.03144252578090345,-0.08407920598983765,-0.16016265749931335,-0.055604009873377436,-0.07527559995651245,-0.10429099202156067,-0.04295441041062986,-0.0529671311378479,-0.10683661699295044,-0.031231385640012377,0.01466912031173706,-0.16493630409240723,-0.04727561304639494,-0.0518530011177063,-0.11883893609046936,-0.06365204135249769,-0.04984027147293091,-0.0799226462841034,-0.05702967847059881,-0.03173351287841797,-0.08383634686470032,-0.04952169487546598
G,0,0.0,0.0,0.0,-0.06091499328613281,-0.03823092579841614,-0.013423459918413982,-0.10830211639404297,-0.09518760442733765,-0.029686736256991253,-0.15231692790985107,-0.12411203980445862,-0.0475335887979611,-0.19559836387634277,-0.14001721143722534,-0.0638195670556172,-0.06427431106567383,-0.2317304015159607,-0.006895062827680931,-0.11991643905639648,-0.25178056955337524,-0.041367357910786495,-0.16333448886871338,-0.2535998076200485,-0.0641807041477307,-0.19818627834320068,-0.24844017624855042,-0.07807794430962645,-0.028729557991027832,-0.2363644391298294,-0.016743067966018543,-0.10938060283660889,-0.22109335660934448,-0.04792012864461981,-0.10861235857009888,-0.14404988288879395,-0.05131527254096113,-0.08791375160217285,-0.1282232105731964,-0.048087621421728954,0.0005205869674682617,-0.2136642038822174,-0.03210007616988264,-0.07913732528686523,-0.16698569059371948,-0.060071366221819744,-0.07110583782196045,-0.10643503069877625,-0.04879610085598074,-0.047956764698028564,-0.10838344693183899,-0.03727035442105375,0.01883476972579956,-0.17382335662841797,-0.050124934257183895,-0.046992599964141846,-0.12504541873931885,-0.06794616797677122,-0.044442057609558105,-0.08224251866340637,-0.0612602106641873,-0.025022804737091064,-0.08538743853569031,-0.053624743909750805
G,0,0.0,0.0,0.0,-0.061536550521850586,-0.038797974586486816,-0.014198961613203664,-0.11096775531768799,-0.09889838099479675,-0.030454059076930662,-0.1565602421760559,-0.13119259476661682,-0.04846210679176011,-0.2014538049697876,-0.14749282598495483,-0.06470409682157197,-0.06494933366775513,-0.23889154195785522,-0.005139655844743629,-0.12176942825317383,-0.2610323131084442,-0.040671455619360586,-0.16624784469604492,-0.2643825560808182,-0.06444229086997666,-0.2025846242904663,-0.2617981880903244,-0.07916733523967423,-0.028580844402313232,-0.2455057054758072,-0.015349767116333624,-0.11093056201934814,-0.23308856785297394,-0.04856866872074761,-0.11049926280975342,-0.1525266319513321,-0.05263104191186585,-0.08938461542129517,-0.1341974288225174,-0.04925117915632882,0.0018125176429748535,-0.22402387857437134,-0.03143316408755936,-0.08017361164093018,-0.17839163541793823,-0.061150166151549,-0.07203692197799683,-0.11404716968536377,-0.049587360528732916,-0.04795396327972412,-0.11358702182769775,-0.03724918415906586,0.021352112293243408,-0.1844172477722168,-0.05043620145085015,-0.046736180782318115,-0.13455964624881744,-0.06935401907327332,-0.044328510761260986,-0.08936834335327148,-0.06286973407628693,-0.024282872676849365,-0.09122508764266968,-0.05507196014883675
G,0,0.0,0.0,0.0,-0.061268389225006104,-0.042386770248413086,-0.014007539900831034,-0.10942047834396362,-0.10424891114234924,-0.03045138012885218,-0.15382879972457886,-0.13907203078269958,-0.04856523726402884,-0.1984521746635437,-0.1549951136112213,-0.06498338509618407,-0.06123232841491699,-0.24922235310077667,-0.005957107472113421,-0.11877506971359253,-0.26979634165763855,-0.04108340893208151,-0.1628817915916443,-0.27777931094169617,-0.06523344148217802,-0.20069020986557007,-0.28065645694732666,-0.08087589074193602,-0.02424556016921997,-0.25472242385149,-0.016428230742803862,-0.11061668395996094,-0.23969921469688416,-0.04913115728913908,-0.10763734579086304,-0.1576646864414215,-0.05292763043462401,-0.08525067567825317,-0.14014501869678497,-0.049692722449890425,0.0072574615478515625,-0.23152324557304382,-0.03249361221014624,-0.07822823524475098,-0.18689154088497162,-0.06171920378028517,-0.06832802295684814,-0.12155541777610779,-0.049525266925684264,-0.04350489377975464,-0.12094780802726746,-0.03713991347967749,0.0285799503326416,-0.18951649963855743,-0.051545137951961806,-0.04219639301300049,-0.1422349214553833,-0.07032942254363661,-0.039543330669403076,-0.0970686674118042,-0.06346504617749815,-0.019045770168304443,-0.09879603981971741,-0.055541074315897276
